return_id,order_item_id,customer_id,return_date,return_status,return_reason,refund_amount,refund_reference
23908,672474,106277,16-10-2024,Refunded,Defective item,3111.44,REF239083949
23909,189653,189956,15-10-2024,Refunded,Item damaged in transit,2222.52,REF239098744
23910,59651,146612,18-04-2023,Refunded,Wrong item received,8985.95,REF239104390
23911,639169,51202,05-11-2023,Refunded,Better price found,7439.48,REF239111358
23912,569039,169411,30-12-2024,Refunded,Wrong item received,707.55,REF239129213
23913,980973,55200,24-12-2023,Refunded,Defective item,678.5,REF239133155
23914,83031,36880,02-01-2026,Requested,No longer needed,1380.84,REF239144870
23915,391972,47748,09-03-2024,Requested,Wrong item received,6975.64,REF239152427
23916,97291,5051,06-08-2025,Refunded,Size/fit issue,5106.12,REF239169238
23917,478183,169157,02-02-2025,Approved,Size/fit issue,14.56,REF239179756
23918,858721,87754,12-03-2025,Requested,Wrong item received,2717.58,REF239188405
23919,688090,19981,13-06-2024,Refunded,No longer needed,1171.69,REF239194617
23920,119293,177423,19-01-2024,Approved,Wrong item received,676.8,REF239206109
23921,733556,103426,30-11-2024,Approved,No longer needed,1760.94,REF239217535
23922,227931,126722,31-08-2024,Requested,,2264.1,REF239229684
23923,386532,187127,19-07-2023,Requested,Wrong item received,1327.82,REF239238269
23924,700214,195170,25-10-2023,Refunded,Defective item,2601.98,REF239241683
23925,488029,139077,14-10-2024,Approved,Better price found,1118.61,REF239256128
23926,543457,148630,02-11-2025,Requested,Wrong item received,2916.3,REF239268438
23927,671976,137293,05-02-2023,Refunded,Item damaged in transit,1331.94,REF239271489
23928,191276,138903,21-09-2024,Requested,,571.79,REF239282638
23929,259861,96735,06-08-2025,Refunded,No longer needed,2673.3,REF239293541
23930,374491,182163,10-07-2024,Refunded,Wrong item received,1594.76,REF239309965
23931,899071,108568,18-11-2024,Refunded,No longer needed,5827.1,REF239315826
23932,340944,123492,04-12-2024,Refunded,No longer needed,107.22,REF239322556
23933,56481,127569,07-07-2025,Approved,Defective item,99.63,REF239332334
23934,164348,45747,20-05-2023,Approved,Size/fit issue,377.12,
23935,128504,183675,10-06-2026,Refunded,,5775.42,REF239356497
23936,912464,121736,05-05-2025,Requested,No longer needed,5680.08,REF239365678
23937,970441,199052,07-06-2026,Requested,Size/fit issue,56.28,REF239378883
23938,847565,42000,27-09-2025,Approved,Defective item,5630.5,REF239388737
23939,630913,124180,19-01-2026,Rejected,Wrong item received,552.66,REF239392929
23940,570166,41916,17-10-2023,Approved,Wrong item received,5609.84,REF239401940
23941,320188,34854,14-01-2026,Approved,Defective item,4246.65,REF239412228
23942,887125,155597,19-10-2024,Refunded,Wrong item received,1779.74,REF239421351
23943,177025,23227,17-08-2025,Approved,Defective item,5021.15,REF239438624
23944,515395,12103,01-04-2026,Rejected,Wrong item received,6379.76,REF239445223
23945,737663,52087,18-04-2023,Refunded,No longer needed,9063.5,REF239459588
23946,144438,58179,27-05-2024,Rejected,Better price found,4508.25,REF239461851
23947,67160,25036,04-04-2025,Refunded,Size/fit issue,7100.7,REF239472829
23948,75078,92089,24-05-2026,Refunded,No longer needed,1082.04,REF239481698
23949,405318,138506,14-09-2025,Refunded,Better price found,4135.92,REF239497495
23950,858426,78118,17-07-2023,Requested,,1946.64,REF239501437
23951,26500,88364,03-08-2023,Requested,No longer needed,737.96,REF239512209
23952,515871,147478,30-12-2023,Approved,Size/fit issue,1034.81,REF239527615
23953,763164,72730,01-05-2026,Approved,Better price found,3412.92,REF239533348
23954,925991,42571,23-04-2024,Rejected,Better price found,1532.15,REF239549831
23955,457961,29756,31-01-2023,Refunded,Size/fit issue,1296.93,REF239551184
23956,320332,22580,02-03-2026,Refunded,Wrong item received,5796.03,REF239565066
23957,410374,101902,10-02-2023,Requested,Wrong item received,4646.88,REF239575509
23958,65065,57398,27-01-2025,Requested,Item damaged in transit,3985.47,REF239583352
23959,19147,94376,02-12-2024,Refunded,Better price found,3951.33,REF239591303
23960,309618,197912,02-07-2025,Refunded,Better price found,704.52,REF239606201
23961,444477,191052,31-08-2023,Rejected,Wrong item received,8561.35,REF239613261
23962,660391,97303,28-01-2024,Approved,Size/fit issue,7516.16,REF239627630
23963,624275,195910,04-02-2024,Refunded,Defective item,1258.75,REF239634913
23964,482494,518,10-06-2026,Refunded,Better price found,2529.3,REF239641091
23965,257471,112952,21-04-2023,Rejected,,864.8,REF239655456
23966,955103,168553,08-11-2023,Refunded,Better price found,2531.34,REF239663393
23967,624046,154183,30-03-2024,Refunded,Item damaged in transit,4428.16,REF239677156
23968,194655,127333,27-07-2023,Refunded,Wrong item received,1501.02,REF239683257
23969,443919,107783,19-11-2023,Requested,Size/fit issue,1675.47,REF239695359
23970,576378,176684,13-06-2024,Refunded,Wrong item received,4801.24,REF239706507
23971,345102,98817,14-04-2025,Rejected,,969.24,REF239714548
23972,722036,104561,28-03-2026,Approved,Wrong item received,5131.08,REF239727178
23973,640640,19537,07-08-2024,Approved,Item damaged in transit,3473.4,REF239734966
23974,581962,38309,10-07-2026,Refunded,Better price found,4955.08,REF239749610
23975,154320,63622,24-01-2023,Refunded,Defective item,681.21,REF239751486
23976,185983,72886,08-04-2026,Refunded,No longer needed,1919.81,REF239766498
23977,942137,137373,17-10-2024,Requested,Better price found,7626.88,REF239776464
23978,329018,160403,08-05-2025,Rejected,Item damaged in transit,8507.1,REF239785006
23979,564046,191716,01-05-2023,Approved,Size/fit issue,7652.36,REF239799989
23980,808793,130489,01-06-2023,Approved,,6343,REF239801838
23981,65451,169527,24-03-2024,Approved,Size/fit issue,8492.9,REF239818569
23982,202495,2520,21-05-2024,Approved,Defective item,877.38,REF239828145
23983,654650,112863,28-02-2024,Requested,Item damaged in transit,278.48,REF239837617
23984,490174,164182,29-07-2023,Refunded,Defective item,1097,REF239842133
23985,644308,6810,09-05-2025,Approved,No longer needed,3536.25,REF239851942
23986,15117,53808,28-09-2024,Requested,Better price found,4183.95,REF239865348
23987,247219,120652,26-03-2024,Rejected,Wrong item received,8115.2,REF239875665
23988,763666,120890,08-12-2023,Refunded,,3090.72,REF239887675
23989,634990,55064,17-01-2024,Rejected,Size/fit issue,778.82,REF239893265
23990,658979,75611,13-11-2023,Approved,Better price found,2121.21,REF239908070
23991,859415,7117,07-12-2023,Approved,Better price found,1908,REF239911230
23992,111407,3801,15-02-2024,Refunded,Item damaged in transit,7877.2,REF239921771
23993,837167,65686,02-10-2024,Refunded,Wrong item received,3193.35,REF239933078
23994,740946,146310,27-10-2024,Refunded,Defective item,1107.68,REF239948175
23995,602069,60523,19-07-2024,Requested,Wrong item received,818.25,REF239955331
23996,884903,72299,23-10-2023,Refunded,Item damaged in transit,6534.56,REF239962286
23997,672371,117220,26-03-2024,Approved,Size/fit issue,45.62,REF239972322
23998,366045,5801,12-04-2024,Refunded,Item damaged in transit,4564.53,REF239982972
23999,293921,168080,05-04-2026,Approved,Size/fit issue,6186.05,REF239998739
24000,827330,38011,10-12-2024,Approved,Item damaged in transit,2611.8,REF240001985
24001,747613,26602,30-12-2024,Refunded,,781.74,REF240013467
24002,421800,39516,21-08-2023,Refunded,No longer needed,4090.6,REF240021693
24003,84425,90693,09-07-2024,Refunded,Size/fit issue,1180.26,REF240032266
24004,163685,58842,21-05-2026,Approved,Item damaged in transit,9283.35,REF240041101
24005,417675,125771,27-03-2024,Requested,Size/fit issue,1185,REF240054112
24006,183507,97974,03-01-2024,Refunded,Size/fit issue,3908.94,REF240068837
24007,919725,177410,16-07-2024,Refunded,Better price found,4570.65,REF240073728
24008,508141,115227,10-09-2025,Refunded,Defective item,7175.2,REF240082191
24009,982837,84922,05-05-2026,Refunded,Size/fit issue,1167.29,REF240093153
24010,823309,2999,11-03-2023,Approved,Better price found,5035.4,REF240103496
24011,700116,4569,03-06-2024,Refunded,Better price found,1823.39,REF240115599
24012,924470,159619,13-08-2024,Approved,Defective item,687.54,REF240127142
24013,573883,197218,27-09-2024,Approved,Item damaged in transit,9153.2,
24014,860797,140205,16-03-2024,Refunded,Better price found,1649.84,REF240143699
24015,186233,155329,29-04-2024,Refunded,Better price found,3765.04,REF240158802
24016,306589,36798,23-03-2023,Refunded,Item damaged in transit,2425.4,
24017,86837,26600,03-02-2023,Refunded,No longer needed,175.52,REF240177609
24018,661697,94800,02-05-2023,Approved,No longer needed,4646.52,REF240187518
24019,64316,1360,10-01-2025,Approved,Size/fit issue,2586.12,REF240195898
24020,547593,14848,18-05-2026,Refunded,No longer needed,2430.6,REF240205220
24021,404264,111730,20-07-2026,Requested,Size/fit issue,1808.49,REF240213813
24022,102250,85565,01-02-2025,Refunded,Size/fit issue,249.6,REF240221628
24023,252316,78233,08-07-2026,Refunded,Wrong item received,1641.5,REF240238497
24024,921310,175559,26-02-2025,Rejected,Wrong item received,1251.82,REF240241939
24025,834281,131656,19-03-2026,Refunded,Defective item,7252.1,REF240256612
24026,306844,68406,11-09-2024,Requested,No longer needed,3305.79,REF240265932
24027,630000,65670,25-06-2023,Rejected,Size/fit issue,1897.22,REF240273720
24028,576405,188364,27-01-2026,Approved,No longer needed,9915.95,REF240288395
24029,530950,131181,31-05-2023,Requested,Defective item,2742.02,REF240295455
24030,256575,76838,03-06-2024,Refunded,Wrong item received,5469.33,REF240306116
24031,747490,6847,15-03-2024,Refunded,Wrong item received,5788.36,REF240316994
24032,471881,39866,17-04-2026,Requested,Defective item,480.66,REF240321076
24033,413141,44199,09-03-2025,Refunded,Size/fit issue,1219.22,REF240332114
24034,577089,42280,19-12-2024,Refunded,Wrong item received,5160.1,REF240347894
24035,882663,151482,01-01-2024,Refunded,Defective item,386.24,REF240355685
24036,367039,57318,24-04-2024,Refunded,Wrong item received,1294.35,REF240365810
24037,748816,59702,31-03-2025,Refunded,Defective item,1586.84,REF240371371
24038,970023,45528,10-05-2025,Refunded,Size/fit issue,1551.79,REF240385299
24039,454348,86585,30-09-2023,Requested,No longer needed,147.76,REF240393719
24040,820423,191997,21-07-2024,Refunded,Defective item,5538.7,REF240407869
24041,855199,106775,08-07-2023,Refunded,Item damaged in transit,2654.79,REF240412963
24042,910419,46361,12-05-2025,Refunded,Item damaged in transit,1990.2,REF240424425
24043,159084,151432,18-10-2025,Approved,,2680.35,REF240434268
24044,150332,27672,05-04-2023,Refunded,Item damaged in transit,1262.9,REF240441178
24045,605438,15136,20-03-2026,Approved,,4219.92,REF240455197
24046,960661,2539,08-03-2026,Requested,Wrong item received,4203.12,REF240464398
24047,511659,116384,28-09-2024,Refunded,No longer needed,1826.43,REF240471712
24048,516206,197335,18-05-2023,Approved,,928.57,REF240488399
24049,466567,61266,04-07-2026,Rejected,No longer needed,6310.85,REF240493656
24050,784246,90461,18-02-2026,Refunded,Wrong item received,5860.5,REF240506320
24051,423917,80945,03-07-2026,Requested,Size/fit issue,1480.48,REF240514237
24052,598001,70108,22-08-2025,Refunded,Better price found,100.58,REF240523314
24053,576849,133695,10-06-2023,Refunded,Better price found,515.12,
24054,355041,132182,14-11-2023,Refunded,Better price found,1579.08,REF240541814
24055,111665,177788,14-05-2025,Refunded,No longer needed,3099.81,
24056,640879,168893,14-09-2023,Refunded,Defective item,2360.79,REF240563713
24057,239651,68443,10-09-2025,Rejected,Wrong item received,2158.24,REF240578588
24058,886611,124803,13-06-2024,Refunded,Item damaged in transit,408.62,REF240583569
24059,284391,62793,24-03-2023,Refunded,Size/fit issue,4554.18,
24060,5203,162589,20-08-2026,Refunded,Defective item,3960,REF240602233
24061,150597,37162,11-12-2025,Refunded,Better price found,3672.32,REF240616556
24062,971079,188547,17-05-2023,Refunded,No longer needed,1174.6,REF240628051
24063,134604,189195,06-04-2023,Refunded,Size/fit issue,3105.33,REF240637200
24064,260255,39876,16-01-2024,Refunded,Size/fit issue,3192.12,REF240649832
24065,103191,179783,18-01-2024,Refunded,Defective item,2024.24,REF240653317
24066,111150,35416,01-04-2023,Rejected,Wrong item received,9533.15,REF240669459
24067,575275,52826,05-12-2025,Rejected,No longer needed,6279.28,REF240677747
24068,1808,144506,26-08-2025,Requested,,772.65,REF240686501
24069,107924,167313,18-05-2026,Requested,Item damaged in transit,254.84,REF240696285
24070,106894,117329,12-10-2024,Refunded,Defective item,1643.84,REF240709023
24071,820719,21127,20-10-2023,Approved,Wrong item received,568.84,REF240719091
24072,351602,130827,30-03-2024,Refunded,Item damaged in transit,3765.27,REF240725346
24073,164032,127383,19-07-2026,Refunded,Better price found,1534.68,REF240739694
24074,11004,146398,22-07-2024,Refunded,Size/fit issue,254.5,REF240748232
24075,82948,161100,14-04-2023,Approved,Defective item,4770.95,REF240751544
24076,888217,128674,25-11-2025,Refunded,Size/fit issue,3435.94,REF240761365
24077,203587,106283,02-06-2026,Approved,Better price found,4101.96,REF240771063
24078,61626,155118,30-01-2024,Refunded,No longer needed,697.48,REF240788214
24079,27693,14905,12-07-2026,Approved,Size/fit issue,7819.2,REF240799343
24080,914956,21282,20-03-2023,Requested,Size/fit issue,4503.93,REF240802922
24081,442364,53744,29-06-2026,Approved,Wrong item received,4356.2,REF240818850
24082,602698,4238,26-05-2023,Requested,Item damaged in transit,3260.92,REF240823424
24083,127151,33895,23-05-2026,Refunded,Item damaged in transit,1353.36,REF240834856
24084,742295,36560,16-12-2025,Rejected,Wrong item received,3176.08,REF240847782
24085,523998,39890,16-10-2025,Refunded,Size/fit issue,353.16,REF240857801
24086,764986,67317,20-03-2025,Refunded,No longer needed,1327.06,REF240865009
24087,60518,92159,10-09-2024,Requested,Size/fit issue,3127.3,REF240874339
24088,991096,50368,25-09-2025,Approved,Wrong item received,8430.55,REF240885456
24089,914750,120899,05-05-2023,Refunded,Wrong item received,543.05,REF240892567
24090,215708,150264,15-01-2024,Refunded,No longer needed,415.66,
24091,323964,138510,07-04-2026,Requested,Item damaged in transit,3846.72,REF240917023
24092,576061,38542,20-07-2026,Requested,Wrong item received,1190.91,REF240927082
24093,151467,59446,11-02-2025,Requested,,1940.62,
24094,232880,84586,21-05-2023,Refunded,Wrong item received,4510.52,REF240942489
24095,394860,194970,11-01-2025,Requested,Size/fit issue,4068.64,REF240957559
24096,958261,35488,06-07-2026,Rejected,,2575.74,REF240969436
24097,774315,113826,19-12-2023,Refunded,Item damaged in transit,3650.36,REF240975357
24098,869364,192347,24-01-2026,Approved,Wrong item received,1059.48,REF240988883
24099,147471,13511,02-05-2024,Refunded,Better price found,3548.5,
24100,340717,97792,24-07-2026,Refunded,Item damaged in transit,1071.1,REF241003720
24101,853591,53054,14-11-2024,Refunded,Defective item,2857.36,REF241012880
24102,877819,198744,11-09-2025,Approved,,3803.19,REF241029295
24103,694752,187958,23-07-2023,Refunded,Wrong item received,200.85,REF241036030
24104,191480,120672,08-05-2026,Approved,No longer needed,7042.04,REF241047851
24105,747586,117045,04-01-2024,Approved,Wrong item received,3317.1,REF241054212
24106,954574,193202,17-05-2024,Requested,Wrong item received,1748.34,REF241067481
24107,688218,163039,02-02-2025,Refunded,Wrong item received,98.15,REF241077301
24108,980629,61234,24-01-2025,Refunded,Item damaged in transit,1873.42,REF241088545
24109,595027,32962,29-01-2025,Approved,Item damaged in transit,1310.19,REF241094149
24110,465144,68427,28-06-2026,Approved,Wrong item received,4893.3,REF241108496
24111,608372,71472,02-09-2024,Requested,Size/fit issue,1529.02,REF241113417
24112,679941,144012,05-07-2025,Approved,Defective item,1535.18,REF241122598
24113,961990,108348,03-01-2024,Requested,Item damaged in transit,1117.71,REF241136487
24114,983121,72837,18-09-2023,Refunded,Better price found,832.5,REF241149244
24115,828812,191544,12-01-2026,Approved,Wrong item received,1754.42,REF241156890
24116,657990,53373,14-02-2025,Approved,Defective item,818.23,REF241161676
24117,23541,30506,24-04-2025,Approved,Size/fit issue,1228.36,REF241176804
24118,24861,177,09-07-2026,Approved,Wrong item received,5401.92,REF241187316
24119,237885,93555,20-08-2023,Rejected,Size/fit issue,1061.96,REF241194627
24120,822418,196537,18-07-2024,Rejected,Item damaged in transit,113.52,REF241204594
24121,640958,50901,30-05-2024,Rejected,Better price found,1487.4,REF241211740
24122,676958,76756,20-01-2023,Approved,Size/fit issue,55.7,REF241223695
24123,43335,80119,03-02-2026,Refunded,Item damaged in transit,745.98,REF241233738
24124,67512,152101,25-07-2025,Approved,Defective item,1550.1,REF241242607
