purchase_order_id,supplier_id,warehouse_id,product_id,order_date,quantity,unit_cost,status,expected_delivery_date
11267,1315,14,10996,2024-12-06,3723,592.5,Cancelled,2025-01-07
11268,344,15,19325,2024-06-12,457,566.48,Ordered,2024-07-20
11269,1300,11,20893,2022-07-06,1185,122.47,Received,2022-08-17
11270,867,5,1839,2024-10-22,3275,687.75,In Transit,
11271,247,11,27317,2026-07-12,3571,540.69,Ordered,
11272,357,1,7304,2023-10-21,4066,659.14,Received,2023-12-04
11273,517,23,26351,2024-04-23,1561,1077.99,Ordered,2024-05-03
11274,1459,6,27829,2023-01-24,2469,39.48,Received,2023-02-19
11275,550,8,1970,2026-03-07,3640,728.71,In Transit,
11276,459,8,39076,2026-06-06,4158,735.23,In Transit,2026-07-02
11277,558,8,29798,2023-08-30,2715,812.61,In Transit,2023-09-23
11278,1001,7,11913,2023-11-10,4407,906.49,Ordered,2023-11-24
11279,906,20,6255,2025-11-22,1441,662.78,In Transit,2025-12-06
11280,873,6,11568,2024-02-29,1392,51.21,In Transit,2024-04-13
11281,277,17,39487,2025-10-14,1677,19.33,In Transit,2025-10-25
11282,950,4,25970,2026-01-20,2668,611.9,Received,2026-03-05
11283,485,4,37140,2022-12-14,4587,384.91,Received,2023-01-09
11284,984,16,29739,2024-11-21,3396,863.52,Cancelled,2024-11-30
11285,690,5,30628,2024-10-25,717,1044.63,Received,2024-11-15
11286,566,10,6100,2026-01-13,856,442.58,Ordered,2026-01-21
11287,87,23,21768,2022-08-29,408,525.97,Received,2022-09-28
11288,102,22,31015,2025-02-09,4937,159.24,Received,2025-03-01
11289,1370,1,30084,2022-06-25,966,814.76,Cancelled,2022-07-13
11290,188,21,19880,2023-07-23,2548,1109.9,Received,2023-08-07
11291,789,8,18632,2023-08-26,3858,72.34,Received,2023-09-06
11292,162,17,28308,2024-08-18,2440,522.63,Received,2024-09-22
11293,1424,22,20492,2024-04-17,2221,489.12,Received,2024-05-29
11294,685,16,27166,2023-02-21,4363,521.49,In Transit,2023-03-04
11295,793,25,33611,2025-05-26,4023,809.11,Received,2025-06-28
11296,974,24,15829,2024-04-26,247,150.78,Received,2024-05-31
11297,1375,3,16936,2023-06-03,4482,827.07,Received,2023-06-16
11298,1307,24,23336,2024-11-12,2002,804.71,In Transit,2024-12-22
11299,1073,11,5448,2024-07-01,764,817.21,Received,2024-07-30
11300,1462,17,31577,2026-04-26,1354,99.78,Received,2026-05-17
11301,266,24,12496,2026-02-12,1857,831.92,Ordered,2026-03-25
11302,77,24,6036,2025-04-08,2694,756.78,Ordered,2025-05-05
11303,928,19,10366,2025-03-31,3659,718.27,Received,
11304,1498,12,18136,2025-06-03,2181,1023.4,In Transit,2025-07-09
11305,362,21,32800,2022-08-11,1092,745.88,Cancelled,2022-09-16
11306,557,12,15701,2026-07-17,1792,1163.3,Received,2026-07-27
11307,320,13,5305,2024-06-26,1346,1255.72,Cancelled,2024-07-12
11308,1121,21,619,2023-09-17,705,960.73,Received,2023-10-07
11309,1005,4,15852,2022-11-12,3655,1048.49,Received,2022-11-23
11310,1114,18,4788,2025-08-02,1380,251.6,Received,2025-08-07
11311,281,2,15424,2025-01-18,2028,704.66,Received,2025-02-11
11312,265,11,23507,2026-07-07,4244,1176.51,Received,2026-07-27
11313,989,2,23595,2025-01-31,1834,476.5,Received,2025-03-16
11314,757,11,34244,2025-09-29,1377,361.71,In Transit,2025-10-05
11315,1231,5,12031,2024-03-16,2956,296.75,Received,2024-04-03
11316,514,2,7831,2023-12-19,1972,402.77,Received,2024-01-18
11317,392,24,19126,2023-10-10,4284,215.8,In Transit,2023-11-13
11318,1396,8,28969,2024-06-12,4142,623.6,Received,2024-07-25
11319,152,9,36055,2024-04-02,1936,219.68,Ordered,2024-04-15
11320,679,12,21498,2024-06-12,3012,363.86,Received,2024-06-30
11321,1196,12,28473,2025-01-27,4803,85.83,Received,2025-02-21
11322,852,4,30339,2023-07-25,1591,320.0,Received,2023-08-14
11323,297,24,12886,2025-10-30,4913,334.62,In Transit,
11324,1,9,20318,2022-12-11,2485,780.02,Received,2022-12-30
11325,1456,1,3638,2025-03-01,4533,896.11,Received,2025-04-04
11326,1148,15,31550,2025-11-10,4683,323.08,Ordered,2025-12-20
11327,765,18,5928,2024-02-09,3453,59.42,Received,2024-02-26
11328,849,22,19224,2023-05-06,2720,35.61,In Transit,2023-06-02
11329,991,7,12162,2026-07-20,1775,442.62,Received,2026-08-03
11330,131,16,1440,2026-03-23,4329,323.83,Received,2026-05-01
11331,241,16,30463,2026-03-08,2801,984.57,Received,2026-03-22
11332,943,22,30193,2023-02-05,2561,981.02,Received,2023-03-05
11333,7,1,38509,2023-06-26,982,30.32,Received,2023-07-03
11334,990,20,19860,2024-09-23,2043,88.03,In Transit,2024-10-01
11335,742,7,26189,2024-09-16,1679,936.14,Received,2024-10-26
11336,778,13,10414,2024-10-27,1059,605.97,Received,2024-12-10
11337,1461,3,38918,2023-09-12,4570,281.83,Received,2023-10-09
11338,328,22,8654,2024-08-07,1551,1024.45,Ordered,2024-08-14
11339,1411,12,39235,2026-01-24,3055,444.76,Received,2026-02-09
11340,439,4,24480,2026-03-27,4512,443.03,Received,2026-04-26
11341,1232,5,36675,2023-02-24,3155,609.91,Received,2023-03-18
11342,1468,1,20858,2023-10-23,3161,133.07,Received,2023-12-05
11343,658,11,30487,2023-11-24,1356,412.29,In Transit,2023-12-09
11344,851,24,17063,2024-10-16,2505,605.37,In Transit,2024-11-01
11345,1098,19,14273,2023-03-26,1272,436.9,In Transit,2023-04-22
11346,601,17,2949,2023-05-15,2336,788.64,Received,2023-05-24
11347,150,7,35347,2025-03-03,3965,827.72,Received,2025-03-22
11348,746,20,39515,2025-12-26,1103,776.04,Received,2026-01-28
11349,1055,9,5421,2024-02-13,1489,37.51,Ordered,2024-02-27
11350,466,3,39737,2025-12-31,3799,61.16,Received,2026-01-08
11351,415,15,12967,2025-04-03,4998,544.82,Received,2025-04-16
11352,399,8,16256,2025-02-20,4368,443.07,Received,2025-04-01
11353,527,3,37978,2024-09-28,713,988.37,Received,2024-10-22
11354,668,23,30207,2022-11-20,3192,208.58,Ordered,2022-12-04
11355,673,15,11502,2026-02-17,4615,1113.55,Received,2026-03-17
11356,1465,11,3465,2026-06-21,371,724.75,Ordered,2026-07-28
11357,831,7,38158,2024-01-25,1293,284.21,In Transit,2024-02-15
11358,1312,18,24791,2023-04-26,1824,689.56,Received,2023-05-20
11359,740,17,8679,2024-02-07,1814,325.31,In Transit,2024-03-21
11360,1456,7,39535,2022-10-13,2749,84.21,Ordered,2022-10-22
11361,596,16,18890,2022-07-29,2146,69.77,Received,
11362,926,17,3977,2023-09-10,2254,72.23,Received,2023-10-15
11363,437,12,8252,2023-05-18,3434,673.94,Received,2023-05-24
11364,148,17,27914,2024-07-31,1779,649.13,In Transit,2024-08-31
11365,436,11,2951,2023-07-24,1901,1103.45,Received,2023-08-26
11366,230,16,27431,2026-02-05,1153,498.92,Ordered,
11367,1384,3,14684,2026-02-21,4037,1186.8,Ordered,2026-04-03
11368,111,17,1021,2026-05-08,311,93.13,Received,2026-06-12
11369,700,11,20839,2024-06-18,406,764.07,Received,2024-07-22
11370,951,8,1223,2023-09-12,2770,798.12,Received,2023-10-05
11371,1081,11,10134,2024-10-07,4248,494.47,Received,2024-10-17
11372,1009,2,13832,2026-07-31,2112,709.41,Ordered,2026-08-28
11373,1020,20,9972,2023-04-07,1116,99.41,Received,2023-05-06
11374,640,15,26466,2024-03-09,4271,655.49,In Transit,2024-03-30
11375,951,3,26091,2024-02-28,3626,757.73,Received,2024-03-23
11376,176,12,11575,2023-02-08,4353,945.95,In Transit,2023-03-10
11377,606,15,33465,2025-04-22,789,1249.18,In Transit,2025-05-18
11378,1214,5,7919,2023-05-30,3553,334.46,Ordered,2023-07-03
11379,227,6,10935,2026-05-25,3137,623.93,Ordered,2026-07-04
11380,164,4,410,2023-04-06,1781,746.67,Received,2023-04-22
11381,500,9,10303,2026-02-27,1639,1144.26,In Transit,2026-03-25
11382,182,5,15291,2025-10-22,2217,805.76,Received,2025-11-18
11383,938,14,2422,2022-12-11,4834,8.61,Ordered,2022-12-17
11384,717,13,18394,2026-02-04,1737,209.21,Received,2026-03-03
11385,744,15,33222,2024-10-31,4446,701.71,Ordered,2024-11-26
11386,1345,18,11389,2026-03-26,3788,143.62,Received,2026-05-05
11387,1161,2,392,2025-01-18,1335,223.09,Received,2025-02-18
11388,290,9,26871,2025-12-14,305,565.14,In Transit,
11389,474,18,25519,2024-01-08,4675,1178.83,Received,2024-01-22
11390,1462,22,6458,2023-05-27,3617,664.97,Received,2023-07-06
11391,1426,25,5720,2025-09-24,3584,528.44,In Transit,2025-10-08
11392,1489,1,20627,2025-03-08,60,280.25,Cancelled,2025-04-10
11393,1024,23,13890,2024-06-26,2772,812.83,Received,2024-08-09
11394,1494,18,29527,2022-08-23,984,146.86,Received,2022-10-04
11395,238,20,34185,2025-03-15,2949,787.84,In Transit,2025-04-24
11396,525,12,37166,2024-11-26,970,870.43,Received,2025-01-04
11397,1425,15,13149,2025-12-29,1483,147.07,Received,2026-02-08
11398,471,15,27814,2026-03-26,4812,963.03,In Transit,2026-04-28
11399,1029,15,33035,2025-08-04,1550,168.22,Received,2025-08-27
11400,647,25,28104,2022-08-30,4169,744.62,Received,2022-10-09
11401,1173,9,26090,2022-07-17,2242,681.18,Received,2022-08-03
11402,266,4,35891,2024-02-19,4542,503.29,Received,2024-03-05
11403,1044,3,22818,2025-06-09,1452,315.12,Cancelled,2025-06-24
11404,119,6,15886,2025-09-04,3008,400.28,Received,
11405,789,3,33000,2025-07-20,1433,352.45,Received,2025-08-21
11406,1382,11,8459,2023-02-16,4467,395.78,In Transit,2023-03-13
11407,841,12,24243,2025-05-08,905,672.29,Ordered,2025-05-25
11408,30,15,34705,2025-10-10,1737,441.55,Received,2025-11-16
11409,387,6,13596,2023-08-13,434,89.98,Ordered,2023-09-04
11410,694,5,29613,2025-11-29,3607,502.16,Received,
11411,1211,11,15303,2024-07-03,1151,77.36,Ordered,
11412,622,1,2208,2025-01-19,2409,464.97,Received,2025-02-19
11413,549,23,12335,2023-08-29,2519,435.52,Received,2023-10-08
11414,669,6,31958,2025-04-18,4649,437.01,Received,2025-05-25
11415,174,1,2888,2024-05-27,2270,181.17,Received,2024-06-04
11416,1430,15,11261,2026-04-29,2148,422.21,Received,2026-05-23
11417,224,11,37781,2022-06-20,2010,773.96,Received,2022-07-12
11418,1147,6,32983,2025-02-27,2238,74.67,Received,2025-03-30
11419,654,7,32067,2024-10-26,2198,568.03,Received,2024-11-17
11420,1284,4,7386,2023-07-26,3405,510.36,Ordered,2023-08-20
11421,34,21,31386,2024-10-23,388,1001.85,In Transit,2024-12-05
11422,456,3,13412,2022-10-29,805,643.17,Received,2022-11-30
11423,1176,2,6105,2023-06-15,3961,496.83,Received,2023-07-07
11424,83,6,1253,2024-06-21,455,965.71,Received,2024-07-27
11425,342,12,38878,2025-06-19,4301,915.88,In Transit,2025-07-20
11426,464,9,19240,2023-08-06,3813,1305.12,Cancelled,2023-09-12
11427,211,7,19741,2023-11-06,2520,942.08,In Transit,2023-11-24
11428,1201,7,9200,2025-07-08,2894,707.43,Received,2025-08-08
11429,204,22,24271,2025-08-29,167,993.8,Received,2025-09-06
11430,316,14,1736,2022-10-30,1932,247.02,Received,2022-11-09
11431,1231,23,24028,2026-05-31,4771,13.42,Received,2026-07-05
11432,1350,7,15831,2023-09-29,3597,74.89,In Transit,2023-10-29
11433,705,21,16248,2025-10-15,3152,692.55,Cancelled,2025-11-24
11434,799,21,9903,2022-07-19,2096,819.34,Received,2022-08-29
11435,904,20,39807,2024-11-02,4248,110.51,In Transit,2024-11-19
11436,1202,7,33972,2023-03-20,3172,872.85,Received,2023-03-25
11437,1159,10,2357,2024-12-25,1439,181.92,Ordered,2025-01-04
11438,731,5,6440,2023-03-11,1474,673.28,Received,2023-04-19
11439,1227,8,12580,2022-08-27,758,325.98,Received,2022-10-06
11440,957,5,1640,2024-07-07,350,470.47,In Transit,2024-07-19
11441,345,10,18307,2024-10-27,758,116.04,Received,2024-11-22
11442,193,24,2593,2024-11-07,3869,85.77,In Transit,2024-12-18
11443,249,23,5931,2025-10-24,3352,841.49,Ordered,2025-11-04
11444,650,20,71,2024-09-22,4825,501.32,Received,2024-10-18
11445,102,11,15433,2026-06-17,2532,855.25,In Transit,2026-07-11
11446,1433,17,13727,2026-05-24,2924,50.71,In Transit,2026-06-19
11447,1305,21,8201,2024-09-15,1726,1204.43,Received,2024-10-24
11448,137,6,7758,2024-08-25,395,419.51,Received,2024-10-06
11449,1286,21,17181,2026-05-14,156,621.04,Ordered,2026-06-25
11450,673,11,11502,2022-09-09,2414,1087.83,Received,2022-09-19
11451,25,20,22986,2024-01-31,439,1160.4,Received,
11452,530,18,26835,2023-07-24,675,3.64,Ordered,2023-08-25
11453,108,6,14399,2023-07-06,186,206.64,In Transit,2023-07-29
11454,805,23,20875,2023-01-15,1390,498.65,Received,2023-02-03
11455,833,25,23417,2026-05-19,1199,438.84,Received,2026-05-31
11456,1145,25,6457,2025-08-21,298,426.21,Received,2025-09-21
11457,1185,6,28793,2025-03-30,4294,645.45,Ordered,2025-04-04
11458,1038,8,3784,2024-02-22,4283,652.43,Cancelled,
11459,1022,12,15803,2026-07-26,4908,10.48,Received,2026-08-31
11460,1418,8,27233,2022-06-01,1758,967.14,Received,2022-07-12
11461,1293,20,34361,2026-07-26,1069,753.72,Ordered,
11462,649,5,17849,2023-06-01,2322,822.66,Received,2023-07-07
11463,939,20,20555,2023-06-21,3527,515.13,In Transit,2023-08-01
11464,1416,11,35037,2024-09-30,3170,1201.4,Received,2024-10-23
11465,507,21,19070,2024-01-15,1028,352.79,Ordered,2024-02-07
11466,25,17,15023,2025-04-14,1749,822.86,In Transit,2025-05-24
11467,1482,3,19929,2026-06-07,1255,14.07,Received,2026-07-15
11468,453,3,23314,2023-03-22,724,862.65,Ordered,2023-05-04
11469,1325,21,16309,2023-03-08,4738,975.51,Cancelled,2023-03-21
11470,898,22,30714,2025-04-29,4898,1103.71,Received,
11471,171,3,36626,2022-09-25,3066,323.78,Received,2022-10-09
11472,726,5,10549,2022-08-10,534,670.7,Received,2022-09-01
11473,416,17,2759,2023-05-03,2176,1148.34,In Transit,2023-06-15
11474,499,9,14205,2025-11-16,4964,553.76,Received,2025-12-26
11475,1352,11,31948,2022-11-08,4073,122.41,Received,2022-11-25
11476,990,11,7516,2023-11-30,3906,784.85,In Transit,2023-12-24
11477,41,2,37422,2022-06-11,2099,54.34,Received,2022-06-23
11478,6,12,6108,2025-06-29,628,273.38,Cancelled,2025-08-05
11479,234,18,28873,2022-08-05,2381,788.91,Received,2022-09-04
11480,782,15,12874,2025-03-20,3113,729.19,Received,2025-04-24
11481,839,12,15939,2023-10-20,1277,639.75,Ordered,
11482,452,18,28639,2022-07-03,3875,1111.89,Ordered,2022-07-19
11483,1219,5,2002,2025-04-17,539,707.27,Received,2025-05-16
11484,1013,22,22945,2023-09-18,3391,690.56,Received,2023-10-17
11485,477,24,35766,2023-07-10,3734,958.59,Ordered,2023-08-02
11486,825,7,22580,2025-08-21,3836,435.59,Received,2025-08-29
11487,335,5,35055,2025-11-20,1450,664.16,Ordered,2025-12-28
11488,108,20,31688,2023-03-16,2497,430.64,Received,2023-03-22
11489,118,17,376,2022-10-22,4222,1029.01,Received,2022-10-28
11490,524,18,17498,2024-04-23,4492,799.52,Received,2024-05-08
11491,265,6,23507,2025-10-09,4233,1166.89,Cancelled,2025-11-15
11492,483,18,32341,2024-11-18,4260,402.44,Received,2024-12-16
11493,670,20,16819,2023-01-24,102,521.4,In Transit,2023-02-08
11494,1037,23,2517,2024-04-02,4364,295.21,Received,2024-05-16
11495,1353,4,22673,2024-04-09,2074,366.4,Received,2024-05-11
11496,802,18,38870,2026-07-12,3992,878.17,Received,2026-08-01
11497,895,2,17511,2024-03-27,2533,827.01,Ordered,2024-04-29
11498,1187,2,4436,2025-01-15,2863,1078.64,In Transit,2025-01-27
11499,639,5,32892,2026-01-16,1186,946.3,Ordered,2026-02-10
11500,95,4,34238,2022-10-11,4601,186.05,In Transit,2022-11-05
11501,399,14,19636,2025-08-28,2516,754.71,Cancelled,2025-09-05
11502,1067,2,6631,2024-03-29,2937,138.63,Ordered,2024-04-10
11503,584,24,10689,2025-08-18,4771,686.93,Received,2025-10-01
11504,1127,6,7201,2023-08-13,2448,744.75,In Transit,2023-08-18
11505,161,11,29587,2023-10-10,1676,761.11,Ordered,2023-11-18
11506,301,9,14823,2024-05-10,2342,241.3,Received,2024-05-18
11507,1142,7,38206,2026-07-29,4201,756.83,In Transit,2026-09-11
11508,441,21,30841,2024-01-12,3013,204.03,Received,2024-01-22
11509,913,20,38002,2025-06-21,2601,356.0,Received,2025-07-05
11510,673,2,39169,2023-10-14,772,160.77,Received,2023-11-12
11511,1208,19,7536,2024-09-12,4924,953.29,Received,2024-09-27
11512,156,8,4560,2025-05-18,3609,301.92,In Transit,2025-05-23
11513,257,4,15417,2026-04-16,3980,70.42,Received,2026-05-03
11514,889,17,35581,2026-05-21,302,149.02,Received,2026-06-24
11515,843,19,37150,2025-09-03,1011,206.41,Received,2025-09-09
11516,773,24,17673,2026-05-07,4277,658.62,Received,2026-05-18
11517,1390,24,21837,2024-07-20,1967,80.19,Ordered,2024-08-04
11518,173,25,22553,2024-10-17,4424,858.23,Ordered,2024-10-22
11519,1150,22,4904,2023-01-15,4293,1027.74,Ordered,2023-01-21
11520,348,8,12074,2023-01-22,4423,511.69,Received,2023-03-07
11521,448,5,10831,2026-03-27,645,576.73,Received,2026-04-22
11522,480,23,10239,2025-12-04,4841,428.55,In Transit,2026-01-08
11523,268,13,22664,2025-07-06,3121,1349.62,Received,2025-07-13
11524,829,2,684,2024-06-24,3356,358.0,Ordered,2024-08-04
11525,824,12,28834,2025-06-18,4573,742.27,Ordered,2025-06-25
11526,341,22,18357,2024-07-14,3090,101.99,In Transit,2024-07-28
11527,1360,25,13004,2024-12-02,4505,863.82,In Transit,2024-12-16
11528,567,25,36163,2023-09-18,4666,630.03,In Transit,2023-10-24
11529,1167,19,20480,2025-05-15,3224,527.65,Received,2025-06-14
11530,818,11,15691,2024-09-16,1757,998.56,Received,2024-10-03
11531,183,13,23823,2024-11-21,1853,93.84,Ordered,2024-12-24
11532,1489,12,20627,2025-08-16,2736,392.43,Ordered,2025-08-22
11533,637,9,18899,2022-07-08,1118,63.92,Ordered,2022-07-27
11534,1184,7,34521,2025-12-15,2971,620.39,In Transit,2025-12-28
11535,675,25,205,2023-09-14,3553,918.74,Received,
11536,1013,22,22945,2026-06-18,3362,936.06,Received,2026-07-03
11537,752,7,30927,2025-03-31,4640,419.04,Received,2025-04-22
11538,1476,11,4835,2023-11-23,1736,86.75,In Transit,2024-01-05
11539,793,25,38115,2023-12-01,1757,1027.36,Received,2024-01-05
11540,1097,23,16351,2024-07-08,1237,604.05,In Transit,2024-08-07
11541,28,25,33083,2024-08-27,167,488.75,Ordered,2024-09-08
11542,978,1,14170,2022-08-04,1601,609.91,In Transit,2022-08-13
11543,1484,6,24986,2023-07-10,3046,408.56,Received,2023-08-03
11544,1484,14,25927,2023-01-14,1332,729.31,Cancelled,2023-02-22
11545,629,22,33236,2023-02-11,4293,949.69,In Transit,2023-03-20
11546,606,21,10377,2024-05-09,1573,421.78,Received,2024-06-02
11547,1208,2,11594,2024-10-05,4465,1158.37,Cancelled,2024-11-12
11548,118,3,3551,2024-02-19,997,908.77,Received,2024-03-14
11549,738,13,27337,2024-03-26,836,301.22,Ordered,2024-05-06
11550,529,3,15212,2023-09-27,2732,999.95,Cancelled,2023-11-08
11551,54,15,30979,2024-06-30,3623,693.19,Received,
11552,1269,21,28465,2022-06-25,1957,711.52,Cancelled,2022-08-06
11553,445,24,38986,2026-04-24,3080,578.06,Received,2026-05-27
11554,1155,15,27197,2024-03-08,2164,602.07,Ordered,2024-04-15
11555,72,23,6847,2024-04-09,4492,804.58,Received,2024-05-21
11556,939,13,18809,2023-11-06,1860,234.6,Ordered,2023-12-13
11557,1118,10,17265,2023-05-06,3597,1041.14,Ordered,2023-05-31
11558,177,24,32415,2026-01-18,2342,449.14,Received,2026-01-31
11559,510,20,9588,2022-10-30,2404,256.21,Received,2022-11-22
11560,645,19,2602,2023-01-28,1626,899.52,Ordered,2023-02-26
11561,1316,6,15865,2024-07-25,120,736.02,Received,2024-08-17
11562,1103,15,26567,2024-07-23,4018,514.27,Received,2024-09-03
11563,239,16,6435,2026-07-23,1447,318.86,Received,2026-08-02
11564,614,10,21441,2024-03-06,4491,55.68,Ordered,2024-04-04
11565,146,8,2069,2023-07-01,234,126.68,Received,2023-08-07
11566,952,24,31176,2022-06-10,1794,677.59,Ordered,2022-06-20
11567,405,19,35233,2023-02-06,355,892.15,Received,2023-02-20
11568,1438,12,9023,2022-11-22,2943,913.18,In Transit,2023-01-03
11569,965,10,583,2026-04-06,2111,1220.97,Received,2026-05-15
11570,192,12,1163,2023-04-09,4221,424.27,Received,2023-04-17
11571,978,20,32926,2025-10-20,3364,229.19,Received,2025-11-14
11572,467,10,27242,2024-06-15,4339,416.22,Received,2024-07-02
11573,548,25,5523,2022-11-10,3683,328.49,Cancelled,2022-11-23
11574,420,8,4460,2025-04-30,968,251.43,Received,2025-06-11
11575,998,5,2084,2025-09-05,1313,1390.63,Received,2025-09-24
11576,135,22,2233,2024-10-15,741,290.36,Received,
11577,784,15,25941,2024-01-28,866,367.09,In Transit,2024-02-05
11578,1046,6,33282,2022-08-02,1471,318.28,Ordered,
11579,665,2,26967,2025-04-10,4601,727.86,In Transit,2025-05-06
11580,87,16,32653,2024-03-20,2843,836.9,Received,2024-03-28
11581,849,11,11172,2024-10-27,995,944.31,Ordered,2024-11-09
11582,1016,23,14862,2026-06-27,1166,47.3,Received,2026-07-20
11583,355,5,3979,2025-08-14,215,230.57,Received,2025-09-12
11584,929,20,30130,2026-02-16,2086,216.62,In Transit,2026-03-05
11585,1299,21,25428,2023-09-29,4679,437.94,In Transit,2023-10-20
11586,307,16,18186,2022-08-07,3516,808.86,Received,2022-09-08
11587,317,24,11657,2025-06-30,4268,96.99,Ordered,2025-07-05
11588,724,8,22978,2023-10-28,729,13.39,Ordered,2023-12-03
11589,1057,12,6524,2023-12-21,3469,1182.3,Ordered,2024-01-03
11590,342,7,22772,2025-04-06,1058,201.91,Received,2025-04-24
11591,19,2,31059,2023-03-19,3653,622.52,Received,2023-05-01
11592,1115,16,8124,2025-06-17,2007,875.53,Received,2025-07-11
11593,1281,20,15477,2023-07-19,458,68.94,In Transit,2023-09-01
11594,182,9,2642,2025-05-18,1479,479.0,In Transit,2025-06-15
11595,638,23,24037,2023-03-23,833,437.51,Received,2023-04-07
11596,387,11,26476,2023-07-10,2135,795.8,Received,2023-07-18
11597,424,25,4299,2026-02-10,3570,456.19,Cancelled,2026-02-16
11598,892,17,38098,2022-11-04,3377,2.57,Received,2022-11-26
11599,565,7,27718,2026-04-12,2006,720.05,Received,2026-04-27
11600,1236,13,10471,2024-11-02,2141,125.27,Received,2024-11-09
11601,778,25,7157,2023-06-01,2045,846.19,In Transit,2023-07-10
11602,104,24,38510,2024-10-23,113,291.96,Ordered,2024-11-22
11603,1446,12,28212,2024-02-23,3741,592.65,Received,2024-03-02
11604,512,18,19824,2025-10-20,2728,148.36,Ordered,2025-11-03
11605,1217,24,34243,2023-01-05,3950,579.28,In Transit,2023-01-26
